gene_symbol	protein_MR_beta	protein_MR_se	protein_MR_p	protein_nsnp	sc_MR_beta	sc_MR_se	sc_MR_p	sc_MR_FDR	sc_nsnp	glycan_id_best	glycan_MR_beta	glycan_MR_se	glycan_MR_p	glycan_MR_FDR	glycan_nsnp	cpg_CpG_best	cpg_MR_beta	cpg_MR_se	cpg_MR_p	cpg_nsnp	cpg_MR_FDR	protein_beta_std	cpg_beta_std	glycan_beta_std	sc_beta_std	MTI_n_layers	MTI_sumsq	MTI_score	pLDDT_mean	pLDDT_sd	pLDDT_low_frac	pLDDT_high_frac	n_atoms	protein_present	sc_present	glycan_present	cpg_present	uniprot_id	pan_family_main	pan_class_main	pan_pathway_main	pan_mf_main	pan_family_pc1	pan_family_pc2	pan_family_pc3	pan_class_pc1	pan_class_pc2	pan_class_pc3	pan_pw_pc1	pan_pw_pc2	pan_pw_pc3	pan_mf_pc1	pan_mf_pc2	pan_mf_pc3	af_len	af_plddt_mean	af_plddt_sd	af_plddt_frac70	af_plddt_frac90	interpro_pc1	interpro_pc2	interpro_pc3	uniprot_pc1	uniprot_pc2	uniprot_pc3	protein_MR_beta_fixed	protein_MR_se_fixed	protein_MR_p_fixed	protein_nsnp_fixed	protein_MR_source_file	protein_MR_FDR_BH	protein_MR_sig_FDR05	protein_MR_FDR_BH_fixed	protein_MR_sig_FDR05_fixed
DCC	-0.179046528607792	0.0093050772014027	1.65332699076117e-82	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.857703131168236	NA	NA	NA	1	0.735654661215797	0.857703131168236	68.6048417182319	26.9367401893123	0.289929154335934	0.652856246076585	11151	1	0	0	0	P43146	NETRIN RECEPTOR DCC	cell adhesion molecule	Axon guidance mediated by Slit/Robo	transmembrane signaling receptor activity	2.20085707440948e-12	-0.0514002615368731	-4.98386294660671e-14	-0.068160233025804	-0.064352190379617	0.0425839198956054	-0.617066488812361	0.0936887206421893	0.161975114586374	0.251098521213288	-0.109315342907148	-0.378061852861886	1447	68.19687629578442	26.93191845319147	0.6475466482377332	0.253628196268141	0.06971280838511	-0.0034679242842328	-8.760722335479e-4	-0.0209745264706852	-0.0126819192896476	-0.0174206916943274	-0.179046528607792	0.0093050772014027	1.65332699076117e-82	84	DCC_P43146_OID30953_v1_Neurology_II_MR_LDaware_overlap.tsv	7.084671961843352e-82	TRUE	1.0087580349160318e-81	TRUE
DCDC2C	0.175595326826397	0.0096596835305487	7.68621502890693e-74	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84117052035912	NA	NA	NA	1	0.707567844321233	0.84117052035912	70.5256088435374	20.7291163680426	0.194557823129252	0.558163265306123	2940	1	0	0	0	A8MYV0	DOUBLECORTIN DOMAIN-CONTAINING PROTEIN 2C	NA	NA	NA	2.20066625482712e-12	-0.0514002615368724	-4.98429662747571e-14	NA	NA	NA	NA	NA	NA	NA	NA	NA	364	70.4276098901099	20.77082598609207	0.5604395604395604	0.1978021978021978	-0.0060781553450204	2.451998275912e-4	-0.0041963737147127	0.0128996468284289	-0.0021510028901908	0.0242707881516984	0.175595326826397	0.0096596835305487	7.68621502890693e-74	84	DCDC2C_A8MYV0_OID31235_v1_Oncology_II_MR_LDaware_overlap.tsv	2.962560457662452e-73	TRUE	4.0787770333758617e-73	TRUE
DCLRE1C	-0.0372218841959105	0.0096800416108977	1.204446021644e-4	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.178307431431678	NA	NA	NA	1	0.0317935401037627	0.178307431431678	70.1009001814887	27.7870211235024	0.386206896551724	0.560072595281307	5510	1	0	0	0	Q96SD1	PROTEIN ARTEMIS	DNA metabolism protein	NA	single-stranded DNA endodeoxyribonuclease activity	2.20118493714644e-12	-0.051400261536873	-4.98143433374034e-14	-0.07095723277532	-0.105589347754665	0.0921653467593245	NA	NA	NA	-1.08501198274894	-0.356354914047903	0.260676967811952	692	69.44372832369952	27.944343781781665	0.5505780346820809	0.4609826589595375	-0.0060956342624922	2.474288082698e-4	-0.0042354297488376	0.0191905308081932	-0.0045390097944514	-0.0028082641729138	-0.0372218841959105	0.0096800416108977	1.204446021644e-4	84	DCLRE1C_Q96SD1_OID31240_v1_Oncology_II_MR_LDaware_overlap.tsv	1.5048028616279047e-4	TRUE	1.5437430132203835e-4	TRUE
DCN	0.094781281845643	0.008898863736561	1.7260936822323002e-26	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.454039532892732	NA	NA	NA	1	0.206151897429451	0.454039532892732	88.6016052913836	19.8477725882266	0.144797997854844	0.848051483732571	2797	1	0	0	0	P07585	DECORIN	NA	NA	RNA binding	2.20069747984969e-12	-0.0514002615368723	-4.9848170445185e-14	NA	NA	NA	NA	NA	NA	0.270994387465604	-0.15597796021594099	-0.405847258729063	359	88.63161559888576	19.781253925385837	0.8495821727019499	0.8356545961002786	-0.0043632717151155	0.0016011964859631	-0.0048052759464765	-0.0175348346196551	0.0254329311901262	-0.0010389915313409	0.094781281845643	0.008898863736561	1.7260936822323002e-26	84	DCN_P07585_OID20106_v1_Cardiometabolic_MR_LDaware_overlap.tsv	3.5678964779245407e-26	TRUE	4.0700766434115146e-26	TRUE
DCTD	-0.0460683919680141	0.0094076392329778	9.73538552398161e-7	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.220685675092903	NA	NA	NA	1	0.0487021671912103	0.220685675092903	94.433025751073	11.1848871570788	0.025035765379113	0.948497854077253	1398	1	0	0	0	P32321	DEOXYCYTIDYLATE DEAMINASE	deaminase	NA	catalytic activity	2.2007252354253e-12	-0.0514002615368723	-4.98325579339012e-14	-0.0661189202216765	-0.0578322620437219	0.0374930226110877	NA	NA	NA	0.138137963250974	-0.154469207683971	-0.10938334467241	178	94.53994382022468	10.89648497582154	0.949438202247191	0.8764044943820225	-0.0061187242815833	2.502639075399e-4	-0.0042859190613014	0.0135819467020816	0.0144586470449384	-0.0134332725598317	-0.0460683919680141	0.0094076392329778	9.73538552398161e-7	84	DCTD_P32321_OID30657_v1_Inflammation_II_MR_LDaware_overlap.tsv	1.2976175624879232e-6	TRUE	1.3433715928870923e-6	TRUE
DCTN1	0.0327692611881518	0.0091912217455339	3.634706370084e-4	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.156977619983437	NA	NA	NA	1	0.0246419731756644	0.156977619983437	77.4270453172205	19.1375324507606	0.146122860020141	0.783282980866062	9930	1	0	0	0	Q14203	DYNACTIN SUBUNIT 1	chaperone	Huntington disease	protein binding	2.2006818673383997e-12	-0.0514002615368724	-4.98342926573772e-14	-0.0687966307331935	-0.0689072621387352	0.0464915429564455	-0.532089519897905	-0.494173679076467	0.191593978315019	-0.842285629181005	-0.186812542451235	-0.264232756433353	1278	76.63079812206583	19.77768951746855	0.7676056338028169	0.2816901408450704	-0.0061191526122529	2.524366162335e-4	-0.0042881666013	0.0285846513530231	-0.0170619402698507	-0.0086476527301683	0.0327692611881518	0.0091912217455339	3.634706370084e-4	84	DCTN1_Q14203_OID21399_v1_Oncology_MR_LDaware_overlap.tsv	4.450023230831455e-4	TRUE	4.5549940690877577e-4	TRUE
DCTN2	0.0272335164742409	0.0093513964489123	0.0035884610444802	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.130459230538031	NA	NA	NA	1	0.0170196108325752	0.130459230538031	77.2238820876288	15.7506911666489	0.0492912371134021	0.692332474226804	3104	1	0	0	0	Q13561	DYNACTIN SUBUNIT 2	microtubule binding motor protein	NA	protein binding	2.2007651340652498e-12	-0.0514002615368724	-4.9842098913019104e-14	-0.0742904768429504	5.35748251692956	-0.0575544352074977	NA	NA	NA	0.199676037388656	-0.0957903975974655	-0.205191486183324	401	76.5699251870324	16.147987505975983	0.6758104738154613	0.256857855361596	-0.0060724013223392	2.444921941809e-4	-0.0041838700935091	0.0179828571380925	0.002826246858712	-0.0143769883835512	0.0272335164742409	0.0093513964489123	0.0035884610444802	84	DCTN2_Q13561_OID21334_v1_Oncology_MR_LDaware_overlap.tsv	0.004218980732720235	TRUE	0.004289952526313124	TRUE
DCTN6	-0.0291332708594642	0.0094976562383957	0.0021591751654182	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.139559799520443	NA	NA	NA	1	0.0194769376421863	0.139559799520443	70.3995307108351	18.7834536603216	0.266390614216701	0.599723947550035	1449	1	0	0	0	O00399	DYNACTIN SUBUNIT 6	microtubule binding motor protein	NA	dynein complex binding	2.2007096229140197e-12	-0.0514002615368724	-4.98351600191152e-14	-0.0742904768429504	5.35748251692956	-0.0575544352074977	NA	NA	NA	0.227427568231874	-0.128560059662073	-0.2588494598529	190	71.04652631578945	18.599404504809236	0.6210526315789474	0.0578947368421052	-0.0060781553450203	2.451998275912e-4	-0.0041963737147127	0.0209235891247146	0.0026052803572566	0.016774295490893	-0.0291332708594642	0.0094976562383957	0.0021591751654182	84	DCTN6_O00399_OID20879_v1_Neurology_MR_LDaware_overlap.tsv	0.002568851598952202	TRUE	0.002614309939655873	TRUE
DCTPP1	-0.188234131023859	0.0090551824475327	5.62228156436997e-96	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.90171535202202	NA	NA	NA	1	0.813090576072196	0.90171535202202	85.4037841945289	20.3835494201024	0.136018237082067	0.771276595744681	1316	1	0	0	0	Q9H773	DCTP PYROPHOSPHATASE 1	phosphatase	NA	nucleotide binding	2.20074778683049e-12	-0.0514002615368723	-4.98394968278051e-14	-0.0750874258266655	-0.112273328889578	0.0902660767321683	NA	NA	NA	0.25686652422524	-0.179425228799878	-0.313304968027329	170	83.63570588235291	21.506312173993464	0.7352941176470589	0.6705882352941176	-0.0060781553450203	2.451998275911e-4	-0.0041963737147127	0.0265003375759292	0.0031977378371628	0.0074447885318997	-0.188234131023859	0.0090551824475327	5.62228156436997e-96	84	DCTPP1_Q9H773_OID20148_v1_Cardiometabolic_MR_LDaware_overlap.tsv	2.7795444890959634e-95	TRUE	4.090055379794417e-95	TRUE
DCUN1D1	0.0777932241127579	0.0096251868146517	6.35794486972322e-16	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.372660070116998	NA	NA	NA	1	0.138875527859606	0.372660070116998	92.3584488448845	10.4444911677477	0.0108439415370108	0.941065535124941	2121	1	0	0	0	Q96GG9	DCN1-LIKE PROTEIN 1	ubiquitin-protein ligase	NA	protein binding	2.20072870487225e-12	-0.0514002615368724	-4.9836027380853205e-14	-0.070786762444729	-0.0909239950636482	0.0750173203765131	NA	NA	NA	0.279192505295585	-0.134281953259398	-0.439981867308543	259	92.05019305019304	10.719728590025625	0.9382239382239382	0.8146718146718147	-0.006164920399076	4.282626477187e-4	-0.0042970585296621	0.0249025496542922	0.0037386159090025	0.0068689661092969	0.0777932241127579	0.0096251868146517	6.35794486972322e-16	84	DCUN1D1_Q96GG9_OID30830_v1_Neurology_II_MR_LDaware_overlap.tsv	1.0683490508619186e-15	TRUE	1.1586949769461173e-15	TRUE
DCUN1D2	-0.171977953883229	0.0096566763113166	5.9930303930775e-71	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.823841884478361	NA	NA	NA	1	0.678715450620857	0.823841884478361	93.8643947244466	9.90083067796213	0.0254357041921809	0.967969853980217	2123	1	0	0	0	Q6PH85	DCN1-LIKE PROTEIN 2	ubiquitin-protein ligase	NA	protein binding	2.2006194172932697e-12	-0.0514002615368724	-4.98403641895431e-14	-0.070786762444729	-0.0909239950636482	0.0750173203765131	NA	NA	NA	0.279192505295585	-0.134281953259398	-0.439981867308543	259	93.785444015444	9.763484057540444	0.9691119691119692	0.8996138996138996	-0.006164920399076	4.282626477187e-4	-0.0042970585296621	0.0260086097317162	-0.0073977933611457	-0.0024755528675814	-0.171977953883229	0.0096566763113166	5.9930303930775e-71	84	DCUN1D2_Q6PH85_OID31231_v1_Oncology_II_MR_LDaware_overlap.tsv	2.2434485488979726e-70	TRUE	3.057715699589445e-70	TRUE
DCXR	-0.107842537610274	0.0087991846172224	1.56071707154285e-34	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.516608073335385	NA	NA	NA	1	0.266883901435298	0.516608073335385	96.1898953168044	5.20139470525786	0	0.990633608815427	1815	1	0	0	0	Q7Z4W1	L-XYLULOSE REDUCTASE	reductase	NA	carbonyl reductase (NADPH) activity	2.20075299100092e-12	-0.0514002615368729	-4.98299558486872e-14	-0.0668784976229049	-0.0601431157109851	0.0392735810630563	NA	NA	NA	0.295362436350387	-0.131027185088039	-0.461125052612716	244	96.2635245901639	5.007165426671163	0.9918032786885246	0.9262295081967212	-0.0063745661799945	2.860061751147e-4	-0.0049211811087356	0.011322308122437	0.015479971575575	-0.0098637862081581	-0.107842537610274	0.0087991846172224	1.56071707154285e-34	84	DCXR_Q7Z4W1_OID21480_v1_Oncology_MR_LDaware_overlap.tsv	3.773730607101588e-34	TRUE	4.443848177898351e-34	TRUE
DDA1	-0.011449720106037	0.0096033652986281	0.233158832091455	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0548486522598823	NA	NA	NA	1	0.0030083746547254	0.0548486522598823	67.2536134453782	13.5040419618397	0.142857142857143	0.521008403361345	833	1	0	0	0	Q9BW61	DET1- AND DDB1-ASSOCIATED PROTEIN 1	NA	NA	protein binding	2.20067319372102e-12	-0.0514002615368724	-4.9844700998233e-14	NA	NA	NA	NA	NA	NA	0.239372036697794	-0.100909844278204	-0.351031983367951	102	66.34215686274513	13.560200749529889	0.5	0	-0.0060781553450203	2.451998275911e-4	-0.0041963737147127	0.0211965523428508	0.0024302879405588	0.0081522964764815	-0.011449720106037	0.0096033652986281	0.233158832091455	84	DDA1_Q9BW61_OID30126_v1_Cardiometabolic_II_MR_LDaware_overlap.tsv	0.24800073498774605	FALSE	0.24955723014477477	FALSE
DDAH1	-0.100182587457347	0.0092692564418421	3.1530094725179695e-27	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.479913906283703	NA	NA	NA	1	0.230317357444483	0.479913906283703	95.9410422405877	9.84521984778516	0.0211202938475666	0.966483011937557	2178	1	0	0	0	O94760	N(G),N(G)-DIMETHYLARGININE DIMETHYLAMINOHYDROLASE 1	hydrolase	NA	catalytic activity	2.2007633993417698e-12	-0.0514002615368731	-4.9836027380853205e-14	-0.0690772456112901	-0.0766063848795954	0.0554592140348755	NA	NA	NA	0.248952052666295	-0.162809087461542	-0.300160681736606	285	95.62263157894732	10.610175540707	0.9614035087719298	0.9298245614035088	-0.0060724013223392	2.444921941809e-4	-0.0041838700935091	0.0131227230371695	0.0179656226477816	-0.01113068051013	-0.100182587457347	0.0092692564418421	3.1530094725179695e-27	84	DDAH1_O94760_OID21299_v1_Oncology_MR_LDaware_overlap.tsv	6.585650371718748e-27	TRUE	7.535351158147639e-27	TRUE
DDC	-0.308212202780428	0.0090042481626165	8.76173252762009e-257	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.47645739598845	NA	NA	NA	1	2.179926442169	1.47645739598845	96.8785917721519	3.93912872734433	0	0.995253164556962	3792	1	0	0	0	P20711	AROMATIC-L-AMINO-ACID DECARBOXYLASE	decarboxylase	Dopamine receptor mediated signaling pathway	aromatic-L-amino-acid decarboxylase activity	2.20080156325824e-12	-0.0514002615368719	-4.9845568359971e-14	-0.0661189202216776	-0.0578322620436901	0.0374930226110764	3.10348142374851	-1.96207720924721	0.0709760569862567	0.291585840943083	-0.198344283571163	-0.15345065088763	480	96.83258333333328	4.146551327274534	0.99375	0.95625	-0.0062916513552156	2.7321673361e-4	-0.004693032140442	0.0159868271845296	-0.0015034890429765	0.0048926901461952	-0.308212202780428	0.0090042481626165	8.76173252762009e-257	84	DDC_P20711_OID20215_v1_Cardiometabolic_MR_LDaware_overlap.tsv	1.0440773701239716e-255	TRUE	2.5778964147931105e-255	TRUE
DDHD2	-0.155388819946946	0.0091579292901317	1.42447953932488e-64	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.744373423228898	NA	NA	NA	1	0.554091793209508	0.744373423228898	74.6979162285313	23.0857522535437	0.204696810375044	0.675604626708728	5706	1	0	0	0	O94830	PHOSPHOLIPASE DDHD2	phospholipase	NA	phospholipase activity	2.20096636198846e-12	-0.0514002615368732	-4.98282211252113e-14	-0.0662309210592466	-0.0581650160733323	0.0377478362934011	NA	NA	NA	0.272074751247009	-0.160834435896126	-0.448476990183447	711	73.68642756680724	23.46267617244511	0.6568213783403657	0.3488045007032349	-0.0058685310907112	0.0044451576634083	-0.0014652703347032	0.0212580566171493	-0.0047604110148814	0.0064889179599232	-0.155388819946946	0.0091579292901317	1.42447953932488e-64	84	DDHD2_O94830_OID31043_v1_Neurology_II_MR_LDaware_overlap.tsv	4.99486319123179e-64	TRUE	6.67614481439342e-64	TRUE
DDI2	0.189397414469402	0.0090788861473887	1.20342326338695e-96	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.907287936206906	NA	NA	NA	1	0.823171399186586	0.907287936206906	79.8498364860532	20.9978289495711	0.147803783263867	0.7736453991664	3119	1	0	0	0	Q5TDH0	PROTEIN DDI1 HOMOLOG 2	aspartic protease	NA	aspartic-type endopeptidase activity	2.20114503850649e-12	-0.0514002615368731	-4.98273537634733e-14	-0.0783008914311315	-0.172151775772542	0.180190315720577	NA	NA	NA	0.218498952777401	-0.132727342180342	0.0325322996768909	399	79.54583959899753	21.30224710126244	0.7719298245614035	0.4285714285714285	-0.0063176770609637	6.169271425545e-4	-0.0045993875983386	0.0203008974951794	-6.516511975886e-4	0.0106489640517066	0.189397414469402	0.0090788861473887	1.20342326338695e-96	84	DDI2_Q5TDH0_OID30602_v1_Inflammation_II_MR_LDaware_overlap.tsv	5.999064967983946e-96	TRUE	8.926231936830935e-96	TRUE
DDR1	-0.29965501696711	0.00872703955756	2.24866715523324e-258	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.43546511804181	NA	NA	NA	1	2.0605601051148	1.43546511804181	77.2712396462163	25.1914114860303	0.235434507932051	0.720482942580374	7123	1	0	0	0	Q08345	EPITHELIAL DISCOIDIN DOMAIN-CONTAINING RECEPTOR 1	transmembrane signal receptor	NA	nucleotide binding	2.20079635908782e-12	-0.0514002615368724	-4.9836027380853205e-14	-0.07283826660417	-0.0840685140722163	0.0593474710409314	NA	NA	NA	0.182190529074053	-0.143845293216836	-0.143181855227056	913	76.19441401971521	25.595480714001695	0.7042716319824753	0.5334063526834611	0.0025748962751269	0.0893208184928763	0.0556082709404317	-0.027632723717101	-0.0096757049291769	-0.029025518236551	-0.29965501696711	0.00872703955756	2.24866715523324e-258	84	DDR1_Q08345_OID21009_v1_Neurology_MR_LDaware_overlap.tsv	2.7120013956865408e-257	TRUE	6.766443894383659e-257	TRUE
DDT	0.174425827343181	0.0089910797370471	7.735853497731509e-84	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.835568158914564	NA	NA	NA	1	0.698174148191873	0.835568158914564	97.9892385218365	1.03297574094668	0	1	893	1	0	0	0	P30046	D-DOPACHROME DECARBOXYLASE	decarboxylase	NA	dopachrome isomerase activity	2.2007182965313996e-12	-0.0514002615368724	-4.9841231551281103e-14	-0.0661189202216776	-0.0578322620436901	0.0374930226110764	NA	NA	NA	0.321563849845545	-0.156362287122012	-0.504569914905884	118	97.96703389830508	1.0141927651845075	1	1	-0.0060839202827176	2.459115690962e-4	-0.0042089522948269	0.0160894277662838	0.015839009375007	-0.0118835156043156	0.174425827343181	0.0089910797370471	7.735853497731509e-84	84	DDT_P30046_OID30372_v1_Cardiometabolic_II_MR_LDaware_overlap.tsv	3.3778011403963416e-83	TRUE	4.8541564127945585e-83	TRUE
DDX1	0.0059473003005005	0.0094706638846742	0.530023074013166	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0284899022025223	NA	NA	NA	1	8.116745275092e-4	0.0284899022025223	87.0254736842105	13.6734918606866	0.0452113891285591	0.894219154443486	5795	1	0	0	0	Q92499	ATP-DEPENDENT RNA HELICASE DDX1	RNA helicase	NA	nucleotide binding	2.20065758120974e-12	-0.0514002615368719	-4.98386294660671e-14	-0.066044624255941	-0.0576130071487589	0.0373254115909479	NA	NA	NA	-1.17832495724695	-0.509096809900909	0.507591814657771	740	86.63391891891895	13.918896703865766	0.8864864864864865	0.5594594594594594	-0.0063417152257261	-0.0016031699837501	-0.0059925761944287	0.028511220135043	-0.0095581619419999	-0.0272569979058278	0.0059473003005005	0.0094706638846742	0.530023074013166	84	DDX1_Q92499_OID31518_v1_Oncology_II_MR_LDaware_overlap.tsv	0.5466548325425447	FALSE	0.5484568581425805	FALSE
DDX25	-0.117282284939937	0.0095808242546674	1.8688292766831294e-34	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.561828167268759	NA	NA	NA	1	0.315650889536573	0.561828167268759	81.151519020323	20.6257499050637	0.11412193850964	0.801459093277749	3838	1	0	0	0	Q9UHL0	ATP-DEPENDENT RNA HELICASE DDX25	RNA helicase	NA	nucleotide binding	2.2006783978914497e-12	-0.0514002615368719	-4.9849037806923e-14	-0.066044624255941	-0.0576130071487589	0.0373254115909479	NA	NA	NA	0.203717100584464	-0.28833907977449	-0.180014752509395	483	80.80347826086958	20.8596241972168	0.7971014492753623	0.4720496894409938	-0.0068228185790044	4.501028567592e-4	-0.0063719371634711	0.0239383907582525	0.0021658340167853	-0.0047490619400533	-0.117282284939937	0.0095808242546674	1.8688292766831294e-34	84	DDX25_Q9UHL0_OID30892_v1_Neurology_II_MR_LDaware_overlap.tsv	4.5116414709237824e-34	TRUE	5.3154241940461084e-34	TRUE
DDX39A	0.0339614734307847	0.0096229736110636	4.16805723347e-4	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.16268878445825	NA	NA	NA	1	0.0264676405885028	0.16268878445825	85.4977016831109	20.0636924497014	0.106790481717934	0.850841555426582	3446	1	0	0	0	O00148	ATP-DEPENDENT RNA HELICASE DDX39A	RNA helicase	NA	nucleotide binding	2.20079115491739e-12	-0.0514002615368719	-4.9842098913019104e-14	-0.066044624255941	-0.0576130071487589	0.0373254115909479	NA	NA	NA	0.19254071091418	-0.258639947134638	-0.112473531425769	427	85.26955503512887	20.200036474533864	0.8454332552693209	0.6627634660421545	-0.0068228185790044	4.501028567593e-4	-0.0063719371634706	0.0266836992743195	-0.0064119049963528	-0.0154846514134547	0.0339614734307847	0.0096229736110636	4.16805723347e-4	84	DDX39A_O00148_OID30494_v1_Inflammation_II_MR_LDaware_overlap.tsv	5.078236288714077e-4	TRUE	5.191617749945354e-4	TRUE
DDX4	-0.0631881500184255	0.0096065214138246	4.780036882666239e-11	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.302696034069734	NA	NA	NA	1	0.0916248890415455	0.302696034069734	69.0579314059975	26.636398637167	0.372418746633148	0.582510325013467	5569	1	0	0	0	Q9NQI0	ATP-DEPENDENT RNA HELICASE DDX4-RELATED	RNA helicase	NA	nucleotide binding	2.20077727712958e-12	-0.0514002615368719	-4.98386294660671e-14	-0.066044624255941	-0.0576130071487589	0.0373254115909479	NA	NA	NA	0.185462847994675	-0.296061520906177	-0.14068884380292	724	68.41063535911603	26.707688184488273	0.5732044198895028	0.3660220994475138	-0.0068426919749465	4.541304914014e-4	-0.0064350517152164	0.0178971300639812	-0.0018843960776444	0.0020529428180192	-0.0631881500184255	0.0096065214138246	4.780036882666239e-11	84	DDX4_Q9NQI0_OID30431_v1_Inflammation_II_MR_LDaware_overlap.tsv	7.25004579921639e-11	TRUE	7.722719746979988e-11	TRUE
DDX53	-0.0449285156389211	0.0096109222617848	2.94333286280514e-6	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.215225220180933	NA	NA	NA	1	0.046321895401931	0.215225220180933	79.6554550910183	22.4055245687402	0.146629325865173	0.800960192038408	4999	1	0	0	0	Q86TM3	ATP-DEPENDENT RNA HELICASE DDX53-RELATED	RNA helicase	NA	nucleotide binding	2.20074431738354e-12	-0.0514002615368719	-4.98282211252113e-14	-0.066044624255941	-0.0576130071487589	0.0373254115909479	NA	NA	NA	0.203717100584464	-0.28833907977449	-0.180014752509395	631	79.33765451664023	22.625829248313217	0.7955625990491284	0.4706814580031696	-0.006969718062244	4.772375188228e-4	-0.0067438370610511	0.0172519728218013	0.0070098241185218	0.0201420629326919	-0.0449285156389211	0.0096109222617848	2.94333286280514e-6	84	DDX53_Q86TM3_OID30944_v1_Neurology_II_MR_LDaware_overlap.tsv	3.861187979232532e-6	TRUE	3.988713111928358e-6	TRUE
DDX58	0.120803673040413	0.0091961083546889	2.03713880658747e-39	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.578696998087886	NA	NA	NA	1	0.334890215595931	0.578696998087886	NA	NA	NA	NA	NA	1	0	0	0	O95786	ANTIVIRAL INNATE IMMUNE RESPONSE RECEPTOR RIG-I	NA	NA	nucleotide binding	2.20072870487225e-12	-0.0514002615368719	-4.98394968278051e-14	NA	NA	NA	NA	NA	NA	-0.0275988337940313	-0.415089268755218	0.396967041864698	925	85.16785945945945	16.599433163937622	0.9027027027027028	0.5178378378378379	-0.0068948539099206	8.442396560324e-4	-0.0065626202387917	0.0142414361804372	-0.0296391739221148	-0.0404209616651536	0.120803673040413	0.0091961083546889	2.03713880658747e-39	84	DDX58_O95786_OID21226_v1_Oncology_MR_LDaware_overlap.tsv	5.275395818617422e-39	TRUE	6.338829094998379e-39	TRUE
DECR1	-0.0782622463463481	0.0093740557286792	6.89519069341936e-17	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.37490687066357	NA	NA	NA	1	0.140555161670751	0.37490687066357	89.1958540433925	19.668006853206	0.108481262327416	0.853254437869822	2535	1	0	0	0	Q16698	2,4-DIENOYL-COA REDUCTASE [(3E)-ENOYL-COA-PRODUCING], MITOCHONDRIAL	oxidoreductase	NA	2,4-dienoyl-CoA reductase (NADPH) activity	2.2007651340652498e-12	-0.0514002615368719	-4.96729633741113e-14	-0.0736846364649363	-0.130932117941438	0.121119101869016	NA	NA	NA	0.270379723924691	-0.101509077742009	-0.339828001221231	335	89.67597014925369	19.156416099838538	0.8597014925373134	0.817910447761194	-0.006326329452839	2.794200526165e-4	-0.0048041881323318	0.0213584747732906	-0.0011029398150955	0.0092689485140923	-0.0782622463463481	0.0093740557286792	6.89519069341936e-17	84	DECR1_Q16698_OID20579_v1_Inflammation_MR_LDaware_overlap.tsv	1.1818633446428256e-16	TRUE	1.2876209419022894e-16	TRUE
