gene_symbol	MTI_continuous	GNN_EXERCISE_SUP_MTI_MULTI_pred	GNN_EXERCISE_SUP_MTI_MULTI_multi_prob	GNN_EXERCISE_SUP_MTI_MULTI_rank_MTIonly	GNN_EXERCISE_SUP_MTI_MULTI_rank_MTIonly_scaled	GNN_EXERCISE_SUP_MTI_MULTI_hybrid_score	GNN_EXERCISE_SUP_MTI_MULTI_rank	GNN_EXERCISE_SUP_MTI_MULTI_rank_scaled	MR_nominal_any
CNTN1	-7.41677963682035	-6.7185993	0.04148665	2690	0.10871726881007623	-1.5553142	2708	0.10275107722903547	True
ACP5	-13.4420904525672	-6.5461526	0.034774672	2668	0.11600928074245939	-1.5575291	2709	0.10241962214119987	True
VAMP5	-7.76035270987263	-6.5492005	0.03470776	2669	0.1156778256546238	-1.5586373	2710	0.10208816705336426	True
TIA1	-7.3623777730209	-6.990904	0.05083428	2721	0.09844216108717269	-1.5595523	2711	0.10175671196552867	True
ITGA11	-8.81341415072544	-6.8355722	0.0450844	2705	0.10374544249254226	-1.5597174	2712	0.10142525687769308	True
PAIP2B	-6.4524214141277	-6.4648933	0.031323716	2657	0.11965528670865098	-1.5603546	2713	0.10109380178985747	True
CTRC	-7.59928255153899	-6.600687	0.03630798	2675	0.1136890951276102	-1.5604724	2714	0.10076234670202187	True
ECHDC3	-6.57960538466307	-6.732229	0.040957004	2691	0.10838581372224064	-1.5616945	2715	0.10043089161418628	True
DBNL	-6.96897493280818	-6.8970532	0.046962753	2710	0.10208816705336426	-1.5621098	2716	0.10009943652635069	True
ZNRF4	-7.62181887565237	-6.843646	0.043470684	2706	0.10341398740470666	-1.5715349	2717	0.09976798143851508	True
TCN1	-7.37962396095831	-7.3088155	0.059155557	2752	0.08816705336426914	-1.5805271	2719	0.09910507126284389	True
INPP1	-6.93631048966852	-6.81262	0.04038441	2701	0.10507126284388466	-1.58355	2720	0.09877361617500828	True
FUT3	-9.38766335817001	-7.8580914	0.07886568	2804	0.07093138879681803	-1.5837913	2721	0.09844216108717269	True
DSCAM	-12.7041770479264	-7.4177084	0.06252224	2760	0.08551541266158436	-1.5845182	2722	0.09811070599933709	True
PTPN6	-8.75126582304688	-7.0089445	0.046692852	2722	0.09811070599933709	-1.5892701	2723	0.0977792509115015	True
GATD3	-6.68806935572482	-6.3975606	0.023770874	2648	0.12263838249917136	-1.5917163	2724	0.09744779582366589	True
ACE2	-8.38106791078025	-6.6882915	0.03441302	2684	0.11070599933708983	-1.5921478	2725	0.0971163407358303	True
RNF4	-7.80655747843968	-6.4683714	0.02594069	2658	0.11932383162081538	-1.594432	2726	0.0967848856479947	True
IL6ST	-8.8025167677606	-7.5131564	0.06427222	2769	0.08253231687106397	-1.5954428	2727	0.09645343056015909	True
GRN	-6.81418725515657	-6.9699435	0.041575104	2717	0.09976798143851508	-1.6120294	2731	0.0951276102088167	True
RGS10	-7.57808803277609	-7.1032453	0.045216396	2729	0.0957905203844879	-1.6198835	2733	0.09446470003314551	True
GPRC5C	-7.43413013671474	-7.304596	0.052033275	2750	0.08882996353994034	-1.623605	2734	0.0941332449453099	True
NAA80	-3.20686296431624	-6.0896254	0.0058482247	2609	0.1355651309247597	-1.6323829	2737	0.09313887968180312	True
SLC13A1	-8.85493687242031	-6.1039915	0.0061657154	2611	0.1349022207490885	-1.6336926	2738	0.09280742459396751	True
LTA4H	-6.97280869877229	-6.8023057	0.031761758	2699	0.10573417301955584	-1.6345167	2739	0.09247596950613192	True
HTRA2	-7.3008044923546	-7.3027644	0.05018098	2749	0.08916141862777593	-1.6346412	2740	0.09214451441829632	True
HIP1	-5.99561289927965	-7.164874	0.04505429	2740	0.09214451441829632	-1.6349264	2741	0.09181305933046072	True
TMCO5A	-7.67985184915224	-7.0677414	0.04101611	2726	0.0967848856479947	-1.6377666	2742	0.09148160424262512	True
DIPK2B	-5.72903914736938	-6.7173195	0.02758344	2689	0.10904872389791183	-1.6409906	2743	0.09115014915478953	True
IFNLR1	-8.70058595819464	-7.4652033	0.054956317	2763	0.08452104739807756	-1.6421212	2744	0.09081869406695393	True
DEFB116	-4.90311060512664	-6.216808	0.00803408	2629	0.12893602916804772	-1.6478422	2745	0.09048723897911833	True
DTX2	-8.46859837091579	-7.5591407	0.056676157	2773	0.08120649651972157	-1.6528881	2747	0.08982432880344714	True
DCC	-8.571064331686	-7.7405305	0.06328489	2793	0.07457739476300962	-1.6533489	2748	0.08949287371561153	True
NAGK	-7.90040645876896	-6.8243012	0.029470315	2702	0.10473980775604906	-1.6536965	2749	0.08916141862777593	True
NMI	-7.04402504975738	-7.069988	0.038322825	2727	0.09645343056015909	-1.654932	2750	0.08882996353994034	True
NXPH1	-11.684421101697	-8.456515	0.08856106	2855	0.054027179317202516	-1.6601768	2751	0.08849850845210475	True
MSLNL	-6.81808124449896	-6.6800075	0.022947213	2683	0.11103745442492542	-1.6611574	2752	0.08816705336426914	True
PSPN	-10.586142933294	-7.635603	0.058133736	2786	0.0768975803778588	-1.6612953	2753	0.08783559827643354	True
TAP1	-7.91425398131579	-7.1416273	0.039680082	2735	0.09380178985747431	-1.6628608	2755	0.08717268810076234	True
ISLR2	-8.65306641714185	-6.592801	0.019194374	2674	0.11402055021544581	-1.6644948	2756	0.08684123301292675	True
HMCN2	-6.10712619934961	-7.3550262	0.047218952	2754	0.08750414318859795	-1.6648629	2757	0.08650977792509115	True
NRCAM	-7.51695207997727	-7.3567834	0.047089525	2755	0.08717268810076234	-1.6660634	2758	0.08617832283725556	True
NBL1	-7.50908841954092	-7.162602	0.039228316	2739	0.09247596950613192	-1.6704327	2760	0.08551541266158436	True
SMS	-1.46403154830866	-6.8008924	0.025818674	2697	0.10639708319522705	-1.6709428	2761	0.08518395757374876	True
GRSF1	-7.53946197036038	-7.3294764	0.04521091	2753	0.08783559827643354	-1.6714584	2762	0.08485250248591315	True
PLAUR	-11.8444526631498	-7.808785	0.06276365	2797	0.07325157441166721	-1.672122	2764	0.08418959231024196	True
METAP1D	-7.34289418938633	-7.576004	0.05389506	2777	0.07988067616837918	-1.6739264	2765	0.08385813722240637	True
LYVE1	-7.94677860724983	-7.5672674	0.05308386	2774	0.08087504143188598	-1.6769518	2766	0.08352668213457076	True
CMIP	-7.46135223570898	-7.5949154	0.052738126	2780	0.07888631090487239	-1.6853884	2767	0.08319522704673517	True
FGD3	-6.98875653430796	-7.5165896	0.049531814	2770	0.08220086178322837	-1.6873697	2768	0.08286377195889957	True
KCNH2	-8.68216780081773	-7.9213214	0.06326428	2813	0.06794829300629765	-1.694665	2769	0.08253231687106397	True
MFAP3L	-4.02718254225432	-6.7887173	0.021159006	2695	0.10705999337089825	-1.6969811	2770	0.08220086178322837	True
GMFG	-6.93901447665563	-7.0303984	0.028391553	2724	0.09744779582366589	-1.7073207	2771	0.08186940669539278	True
TNFSF8	-7.93777488531027	-7.27763	0.037433688	2748	0.08949287371561153	-1.7077355	2772	0.08153795160755718	True
PALLD	-6.66772146885218	-6.828574	0.020157691	2703	0.10440835266821345	-1.7122529	2773	0.08120649651972157	True
CSF2RA	-7.29985488968499	-7.4765887	0.043390997	2767	0.08319522704673517	-1.7162272	2775	0.08054358634405039	True
YARS1	-7.09192763506356	-6.988232	0.022872563	2719	0.09910507126284389	-1.7318399	2778	0.07954922108054359	True
SIGLEC10	-14.1623257936189	-6.8546	0.017842244	2708	0.10275107722903547	-1.7324994	2779	0.079217765992708	True
HSD17B14	-8.82121876296595	-7.011608	0.02276034	2723	0.0977792509115015	-1.7378595	2780	0.07888631090487239	True
ENAH	-9.04200228669447	-7.861973	0.053466205	2805	0.07059993370898243	-1.7417285	2781	0.07855485581703679	True
LYPD1	-6.64273945825816	-7.894931	0.053843703	2809	0.06927411335764004	-1.7469031	2782	0.0782234007292012	True
IGF2BP3	-8.15821916406819	-7.554799	0.04117951	2772	0.08153795160755718	-1.7477198	2783	0.07789194564136559	True
CILP	-7.51438134507606	-7.4199576	0.034789514	2762	0.08485250248591315	-1.756511	2784	0.07756049055353	True
ACOX1	-8.00690197662159	-7.3717346	0.033009484	2756	0.08684123301292675	-1.756531	2785	0.0772290354656944	True
SLAMF8	-7.8847633298554	-7.5927486	0.039829265	2779	0.079217765992708	-1.7647145	2786	0.0768975803778588	True
RPS10	-9.15903593810107	-7.647697	0.041818902	2787	0.0765661252900232	-1.7649305	2787	0.0765661252900232	True
GID8	-7.94899634025251	-7.305238	0.029041976	2751	0.08849850845210475	-1.765914	2788	0.0762346702021876	True
CHRDL2	-9.52713068861079	-7.7202654	0.0440727	2791	0.07524030493868081	-1.7675272	2789	0.07590321511435201	True
WFDC1	-10.5533871926448	-7.834118	0.047524966	2802	0.07159429897248923	-1.7721192	2790	0.0755717600265164	True
DDHD2	-7.43855567905205	-7.8204246	0.046673574	2800	0.07225720914816043	-1.7742639	2791	0.07524030493868081	True
FGFR2	-7.99258611496652	-8.010237	0.052195072	2818	0.06629101756711965	-1.7833664	2792	0.07490884985084521	True
PTPRM	-8.43175784057122	-7.8961205	0.047522217	2810	0.06894265826980445	-1.7862619	2793	0.07457739476300962	True
RBM17	-10.7366938404661	-7.8882804	0.04691368	2808	0.06960556844547564	-1.7882384	2794	0.07424593967517401	True
DPP4	-10.3499961782705	-7.5786905	0.034766454	2778	0.07954922108054359	-1.7928166	2795	0.07391448458733842	True
SCP2	-6.44493383863688	-6.989499	0.0129200835	2720	0.09877361617500828	-1.793668	2796	0.07358302949950282	True
GPD1	-8.43578969788095	-7.419226	0.028131418	2761	0.08518395757374876	-1.7975135	2797	0.07325157441166721	True
FBN2	-7.30781871262776	-7.275517	0.022039616	2747	0.08982432880344714	-1.8024406	2798	0.07292011932383162	True
ING1	-7.29705822938155	-7.266205	0.021101627	2746	0.09015578389128273	-1.806119	2800	0.07225720914816043	True
HMOX2	-8.51935140269645	-8.111499	0.05197005	2829	0.06264501160092807	-1.8078277	2801	0.07192575406032482	True
MDM1	-10.8663929777516	-7.603769	0.033207636	2782	0.0782234007292012	-1.8081688	2802	0.07159429897248923	True
LRRC38	-7.85602017197779	-7.535381	0.029973255	2771	0.08186940669539278	-1.8125876	2803	0.07126284388465363	True
GDF2	-10.0346371539276	-7.9934144	0.04669627	2816	0.06695392774279085	-1.8135347	2804	0.07093138879681803	True
TYRO3	-8.08903339130797	-8.143743	0.051062148	2831	0.061982101425256876	-1.8207874	2806	0.07026847862114684	True
SNED1	-6.76440928708652	-8.040702	0.046463173	2823	0.06463374212794167	-1.8257493	2808	0.06960556844547564	True
CIRBP	-10.1948512647212	-8.359414	0.05810763	2845	0.0573417301955585	-1.8263581	2809	0.06927411335764004	True
SMTN	-9.18121252112832	-8.208827	0.052510757	2834	0.060987736161750086	-1.8266581	2810	0.06894265826980445	True
CRYBB1	-8.99414606421579	-8.134024	0.049634475	2830	0.06231355651309248	-1.827401	2811	0.06861120318196884	True
SPACA5	-7.52217744177196	-7.3978558	0.022181457	2759	0.08584686774941995	-1.8294352	2812	0.06827974809413324	True
LRP2BP	-7.93470854313307	-7.608865	0.029865513	2783	0.07789194564136559	-1.8299952	2813	0.06794829300629765	True
TNFRSF10A	-10.4616471834823	-8.770571	0.07244361	2880	0.04574080212131256	-1.8313854	2814	0.06761683791846204	True
CLIP2	-8.38005275915044	-8.391623	0.055856906	2850	0.05568445475638051	-1.847613	2815	0.06728538283062645	True
PDLIM5	-9.00392247994229	-8.394228	0.05568933	2851	0.055352999668544914	-1.8492427	2816	0.06695392774279085	True
ITGAM	-10.0723234979659	-7.9521966	0.037740152	2815	0.06728538283062645	-1.8595229	2818	0.06629101756711965	True
SCIN	-8.33060305774461	-7.839898	0.033497814	2803	0.07126284388465363	-1.8601704	2819	0.06595956247928406	True
FCRL2	0.0	-8.107303	0.043300744	2828	0.06297646668876367	-1.8604769	2820	0.06562810739144846	True
MAP1LC3B2	-8.52522845510047	-7.7011642	0.027958028	2790	0.0755717600265164	-1.8628178	2821	0.06529665230361285	True
HAVCR2	-9.9421676321642	-7.947208	0.03641994	2814	0.06761683791846204	-1.8665497	2822	0.06496519721577726	True
CXCL9	-10.1227344387443	-7.7738514	0.029414605	2794	0.07424593967517401	-1.8703711	2823	0.06463374212794167	True
CLEC10A	-8.00193354636329	-8.178975	0.043853182	2832	0.06165064633742128	-1.8733897	2824	0.06430228704010607	True
DBN1	-8.82833086731969	-8.290018	0.04773249	2838	0.05966191581040769	-1.8747009	2825	0.06397083195227046	True
LILRA2	-9.6642480845038	-8.23952	0.045846995	2836	0.060324825986078884	-1.8748548	2826	0.06363937686443487	True
CR1	-8.03840465246308	-8.039292	0.038368516	2822	0.06496519721577726	-1.87548	2827	0.06330792177659927	True
SCG3	-14.1038186119022	-8.782096	0.064621344	2882	0.045077891945641366	-1.8823787	2830	0.06231355651309248	True
DCUN1D2	-8.23268743508459	-7.8093987	0.027865302	2798	0.07292011932383162	-1.8880495	2831	0.061982101425256876	True
PCDH17	-9.21208321652476	-8.818066	0.06441558	2885	0.04408352668213457	-1.8918458	2832	0.06165064633742128	True
MUC2	-8.45681712270281	-8.363023	0.047339167	2846	0.057010275107722906	-1.8937652	2833	0.06131919124958568	True
NFE2	-9.4020602391897	-8.889052	0.06663642	2887	0.04342061650646337	-1.894286	2834	0.060987736161750086	True
CNTN5	-8.32713625221648	-8.293128	0.044617165	2839	0.059330460722572094	-1.8946724	2835	0.060656281073914485	True
EPHA10	-7.85394093058035	-8.260105	0.04334149	2837	0.05999337089824329	-1.895037	2836	0.060324825986078884	True
SERPINH1	-9.18785615777083	-8.314064	0.04530802	2842	0.0583360954590653	-1.8951705	2837	0.05999337089824329	True
IL1R1	-8.42865722112836	-8.000803	0.033459913	2817	0.06662247265495526	-1.8970628	2838	0.05966191581040769	True
LY9	-10.7685643422993	-9.0835905	0.07287202	2897	0.04010606562810739	-1.9000498	2839	0.059330460722572094	True
MEGF11	-6.56271619502789	-8.310417	0.044076458	2840	0.05899900563473649	-1.9019547	2841	0.05866755054690089	True
SIGLEC1	-13.1989218219242	-8.3235655	0.044130713	2843	0.058004640371229696	-1.9046147	2842	0.0583360954590653	True
LDLRAP1	-9.4887776435266	-8.506918	0.050324123	2861	0.05203844879018893	-1.908091	2844	0.0576731852833941	True
DAG1	-8.44238030953452	-8.81777	0.061281342	2884	0.04441498176997017	-1.9111586	2845	0.0573417301955585	True
PTTG1	-6.2758201097968	-7.2129326	0.0017895219	2744	0.09081869406695393	-1.9133952	2846	0.057010275107722906	True
CDKN2D	0.0	-8.037787	0.032030895	2821	0.06529665230361285	-1.9143248	2847	0.056678820019887305	True
ITIH5	-8.26432976634698	-7.8640757	0.024570946	2806	0.07026847862114684	-1.9208764	2848	0.056347364932051704	True
SLA2	-8.1448971417507	-8.099574	0.03324563	2827	0.06330792177659927	-1.9208901	2849	0.05601590984421611	True
PPL	-13.5315247645447	-8.426103	0.044896185	2852	0.05502154458070931	-1.9232421	2850	0.05568445475638051	True
THAP12	-8.329353959498	-7.91626	0.025855605	2812	0.06827974809413324	-1.9248216	2851	0.055352999668544914	True
PDLIM7	-9.67995834213161	-8.562682	0.04846081	2868	0.04971826317533974	-1.9323168	2854	0.05435863440503812	True
NCAN	0.0	-8.711338	0.053742167	2876	0.04706662247265495	-1.9335278	2856	0.05369572422936692	True
MLN	-8.94222421765515	-8.356864	0.040567216	2844	0.0576731852833941	-1.9342352	2857	0.05336426914153132	True
ROBO2	0.0	-8.740569	0.05464801	2878	0.04640371229698376	-1.9345863	2858	0.053032814053695726	True
PTPRK	-9.1330330004614	-8.36328	0.04074194	2847	0.056678820019887305	-1.9346166	2859	0.052701358965860125	True
MILR1	-10.7135927768229	-8.545075	0.04714942	2865	0.05071262843884654	-1.9364142	2860	0.05236990387802453	True
TMPRSS15	-8.69008770212526	-8.015078	0.027448406	2819	0.06595956247928406	-1.9374858	2861	0.05203844879018893	True
MGLL	-8.58920548011561	-8.049264	0.02810953	2825	0.06397083195227046	-1.9411864	2862	0.05170699370235333	True
IGLC2	0.0	-8.381026	0.039783746	2849	0.05601590984421611	-1.9445844	2863	0.051375538614517734	True
PNMA1	-9.43550110398261	-8.199575	0.032563657	2833	0.06131919124958568	-1.9478897	2864	0.05104408352668213	True
AOC3	-15.7658910576372	-8.775373	0.053698853	2881	0.04540934703347697	-1.9483845	2865	0.05071262843884654	True
CXCL10	-10.3723776836413	-8.034208	0.026286343	2820	0.06562810739144846	-1.9490297	2866	0.05038117335101094	True
GPNMB	-8.20073685248552	-8.469577	0.04093636	2857	0.05336426914153132	-1.9576313	2868	0.04971826317533974	True
DPEP2	-8.47872743884895	-8.69909	0.048183154	2875	0.047398077560490554	-1.9651105	2869	0.04938680808750414	True
ITGA6	-8.00871732273469	-8.547734	0.042515747	2866	0.05038117335101094	-1.9656715	2870	0.049055352999668546	True
TNFRSF9	-8.49132159164281	-8.496659	0.039999295	2860	0.05236990387802453	-1.9695954	2871	0.048723897911832945	True
FCRL5	0.0	-8.447901	0.037936058	2854	0.05435863440503812	-1.9712448	2872	0.04839244282399735	True
GSAP	-9.51168187705772	-8.457616	0.03648447	2856	0.05369572422936692	-1.9824338	2873	0.04806098773616175	True
RBPMS2	-9.75599544635843	-8.784469	0.04815626	2883	0.044746436857805764	-1.9847282	2874	0.047729532648326155	True
ICAM3	0.0	-8.639001	0.04189621	2872	0.04839244282399735	-1.9902952	2875	0.047398077560490554	True
GPR101	-11.1454839037801	-9.058431	0.057349782	2896	0.04043752071594299	-1.9902967	2876	0.04706662247265495	True
FOLR1	-13.0549191568724	-8.621343	0.040678114	2870	0.049055352999668546	-1.9938041	2879	0.04607225720914816	True
MRC1	-10.696348010771	-8.595692	0.039712932	2869	0.04938680808750414	-1.9939281	2880	0.04574080212131256	True
RAB33A	-8.80578120629714	-8.62945	0.04025413	2871	0.048723897911832945	-1.9982727	2881	0.04540934703347697	True
VCAM1	-9.73781502621475	-8.508712	0.035218272	2863	0.051375538614517734	-2.001904	2882	0.045077891945641366	True
TCL1A	-10.8272058633111	-8.313461	0.027052933	2841	0.05866755054690089	-2.0079103	2883	0.044746436857805764	True
FOLR3	0.0	-9.6210375	0.075148694	2928	0.029830957905203844	-2.0084155	2884	0.04441498176997017	True
ROBO1	-13.1086804906056	-8.087775	0.016795259	2826	0.06363937686443487	-2.0199199	2885	0.04408352668213457	True
STK4	-9.44886576001038	-8.856895	0.045065876	2886	0.043752071594298975	-2.0203376	2886	0.043752071594298975	True
CRTAM	-10.8124648141869	-8.991292	0.049855907	2894	0.041100430891614186	-2.021338	2887	0.04342061650646337	True
REG3G	-10.0966728276713	-8.480877	0.029518573	2859	0.052701358965860125	-2.0308056	2888	0.04308916141862778	True
EBAG9	-7.27767675324594	-7.8058977	0.002895094	2796	0.07358302949950282	-2.0416508	2889	0.04275770633079218	True
SULT1A1	-9.10742133185738	-8.427966	0.025794532	2853	0.05469008949287372	-2.041778	2890	0.04242625124295658	True
PPP1R14D	-8.35946316268541	-8.554046	0.029552566	2867	0.05004971826317534	-2.047265	2891	0.04209479615512098	True
LEG1	-9.25970080337415	-8.655921	0.031018024	2873	0.04806098773616175	-2.0614133	2892	0.04176334106728538	True
GAST	-8.06969563172341	-7.902278	0.00034584384	2811	0.06861120318196884	-2.0793712	2894	0.041100430891614186	True
PXDNL	-10.3344076330872	-8.678245	0.02839348	2874	0.047729532648326155	-2.0827274	2895	0.04076897580377859	True
GCNT1	-10.0748519818554	-8.965182	0.036474843	2893	0.04143188597944979	-2.098129	2898	0.039774610540271794	True
IL5RA	-11.8767322988633	-9.095855	0.039295197	2898	0.039774610540271794	-2.11046	2899	0.03944315545243619	True
FAM171B	-10.1528955062286	-9.222997	0.042018123	2903	0.0381173351010938	-2.1225896	2900	0.0391117003646006	True
JCHAIN	-15.5912516151775	-8.952413	0.031687178	2891	0.04209479615512098	-2.1248236	2901	0.038780245276765	True
KIT	-9.55159228547699	-9.222483	0.041522216	2902	0.0384487901889294	-2.1255386	2902	0.0384487901889294	True
TRDMT1	-9.45019573559792	-9.149623	0.038775917	2900	0.0391117003646006	-2.1259208	2903	0.0381173351010938	True
PKN3	-8.4186531977363	-9.4935465	0.05121182	2923	0.03148823334438183	-2.1273794	2904	0.0377858800132582	True
PDCL2	-10.936973736711	-8.902489	0.029376214	2888	0.04308916141862778	-2.127739	2905	0.03745442492542261	True
GFRA2	-10.2413999991991	-9.342563	0.045136116	2915	0.03413987404706662	-2.13055	2906	0.037122969837587005	True
PRG3	-10.895967817838	-8.956655	0.029431745	2892	0.04176334106728538	-2.139736	2907	0.03679151474975141	True
MSLN	0.0	-9.128468	0.034982365	2899	0.03944315545243619	-2.1445577	2908	0.03646005966191581	True
NLGN2	-8.64437234340025	-9.269324	0.0399102	2908	0.03646005966191581	-2.1461778	2909	0.036128604574080216	True
PDIA2	-8.60323677479935	-9.325672	0.0401449	2913	0.03480278422273782	-2.1575642	2910	0.035797149486244614	True
SLITRK1	-8.76589103255666	-9.407023	0.04271859	2919	0.03281405369572423	-2.160184	2911	0.03546569439840901	True
SEZ6L	-12.3101337014371	-9.750073	0.055083096	2938	0.026516407026847863	-2.161885	2912	0.03513423931057342	True
ERBB4	-14.779049131907	-9.723731	0.052751034	2934	0.027842227378190254	-2.1703036	2913	0.03480278422273782	True
KRT19	-9.79928177877271	-9.478393	0.042277843	2921	0.032151143520053035	-2.1791687	2914	0.03447132913490222	True
IL18RAP	-10.4802712903549	-9.229175	0.032641657	2904	0.0377858800132582	-2.1819746	2916	0.03380841895923102	True
